"id","itemid","req_level","req_maker_level","req_meso","req_item","req_equip","catalyst","quantity","tuc"
4,1452009,65,1,165000,0,0,4130012,1,1
4,1452010,65,1,165000,0,0,4130012,1,1
4,1452011,65,1,165000,0,0,4130012,1,1
4,1462009,65,1,165000,0,0,4130013,1,1
4,1452012,75,2,269000,0,0,4130012,1,2
4,1452013,75,2,269000,0,0,4130012,1,2
4,1452014,75,2,269000,0,0,4130012,1,2
4,1452015,75,2,269000,0,0,4130012,1,2
4,1462010,75,2,269000,0,0,4130013,1,2
4,1462011,75,2,269000,0,0,4130013,1,2
4,1462012,75,2,269000,0,0,4130013,1,2
4,1462013,75,2,269000,0,0,4130013,1,2
4,1452017,85,2,308000,0,0,4130012,1,2
4,1462018,85,2,308000,0,0,4130013,1,2
4,1452019,95,2,346000,0,0,4130012,1,2
4,1452020,95,2,346000,0,0,4130012,1,2
4,1452021,95,2,346000,0,0,4130012,1,2
4,1462015,95,2,346000,0,0,4130013,1,2
4,1462016,95,2,346000,0,0,4130013,1,2
4,1462017,95,2,346000,0,0,4130013,1,2
4,1452044,105,3,550000,0,0,4130012,1,3
4,1462039,105,3,550000,0,0,4130013,1,3
4,1452059,115,3,605000,0,0,4130012,1,3
4,1462051,115,3,605000,0,0,4130013,1,3
4,1452057,115,3,605000,0,0,4130012,1,3
4,1462050,115,3,605000,0,0,4130013,1,3
8,1002207,45,1,22000,0,0,4130018,1,1
8,1002208,45,1,22000,0,0,4130018,1,1
8,1002209,45,1,22000,0,0,4130018,1,1
8,1002210,45,1,22000,0,0,4130018,1,1
8,1002247,55,1,30000,0,0,4130018,1,1
8,1002248,55,1,30000,0,0,4130018,1,1
8,1002249,55,1,30000,0,0,4130018,1,1
8,1002281,65,1,47000,0,0,4130018,1,1
8,1002282,65,1,47000,0,0,4130018,1,1
8,1002283,65,1,47000,0,0,4130018,1,1
8,1002284,65,1,47000,0,0,4130018,1,1
8,1002285,65,1,47000,0,0,4130018,1,1
8,1002327,75,2,77000,0,0,4130018,1,2
8,1002328,75,2,77000,0,0,4130018,1,2
8,1002329,75,2,77000,0,0,4130018,1,2
8,1002330,75,2,77000,0,0,4130018,1,2
8,1002323,85,2,88000,0,0,4130018,1,2
8,1002324,85,2,88000,0,0,4130018,1,2
8,1002325,85,2,88000,0,0,4130018,1,2
8,1002326,85,2,88000,0,0,4130018,1,2
8,1002380,95,2,100000,0,0,4130018,1,2
8,1002381,95,2,100000,0,0,4130018,1,2
8,1002382,95,2,100000,0,0,4130018,1,2
8,1002383,95,2,100000,0,0,4130018,1,2
8,1002550,105,3,165000,0,0,4130018,1,3
8,1002793,115,3,209000,0,0,4130018,1,3
8,1002779,115,3,209000,0,0,4130018,1,3
8,1040094,45,1,41000,0,0,4130019,1,1
8,1040095,45,1,41000,0,0,4130019,1,1
8,1040096,45,1,41000,0,0,4130019,1,1
8,1040097,45,1,41000,0,0,4130019,1,1
8,1041077,45,1,41000,0,0,4130019,1,1
8,1041078,45,1,41000,0,0,4130019,1,1
8,1041079,45,1,41000,0,0,4130019,1,1
8,1041080,45,1,41000,0,0,4130019,1,1
8,1040098,55,1,50000,0,0,4130019,1,1
8,1040099,55,1,50000,0,0,4130019,1,1
8,1040100,55,1,50000,0,0,4130019,1,1
8,1041094,55,1,50000,0,0,4130019,1,1
8,1041095,55,1,50000,0,0,4130019,1,1
8,1041096,55,1,50000,0,0,4130019,1,1
8,1040105,65,1,55000,0,0,4130019,1,1
8,1040106,65,1,55000,0,0,4130019,1,1
8,1040107,65,1,55000,0,0,4130019,1,1
8,1041100,65,1,55000,0,0,4130019,1,1
8,1041101,65,1,55000,0,0,4130019,1,1
8,1041102,65,1,55000,0,0,4130019,1,1
8,1041103,65,1,55000,0,0,4130019,1,1
8,1040108,75,2,107000,0,0,4130019,1,2
8,1040109,75,2,107000,0,0,4130019,1,2
8,1040110,75,2,107000,0,0,4130019,1,2
8,1041105,75,2,107000,0,0,4130019,1,2
8,1041106,75,2,107000,0,0,4130019,1,2
8,1041107,75,2,107000,0,0,4130019,1,2
8,1040115,85,2,138000,0,0,4130019,1,2
8,1040116,85,2,138000,0,0,4130019,1,2
8,1040117,85,2,138000,0,0,4130019,1,2
8,1040118,85,2,138000,0,0,4130019,1,2
8,1041115,85,2,138000,0,0,4130019,1,2
8,1041116,85,2,138000,0,0,4130019,1,2
8,1041117,85,2,138000,0,0,4130019,1,2
8,1041118,85,2,138000,0,0,4130019,1,2
8,1060083,45,1,33000,0,0,4130020,1,1
8,1060084,45,1,33000,0,0,4130020,1,1
8,1060085,45,1,33000,0,0,4130020,1,1
8,1060086,45,1,33000,0,0,4130020,1,1
8,1061076,45,1,33000,0,0,4130020,1,1
8,1061077,45,1,33000,0,0,4130020,1,1
8,1061078,45,1,33000,0,0,4130020,1,1
8,1061079,45,1,33000,0,0,4130020,1,1
8,1060087,55,1,41000,0,0,4130020,1,1
8,1060088,55,1,41000,0,0,4130020,1,1
8,1060089,55,1,41000,0,0,4130020,1,1
8,1061093,55,1,41000,0,0,4130020,1,1
8,1061094,55,1,41000,0,0,4130020,1,1
8,1061095,55,1,41000,0,0,4130020,1,1
8,1060093,65,1,50000,0,0,4130020,1,1
8,1060094,65,1,50000,0,0,4130020,1,1
8,1060095,65,1,50000,0,0,4130020,1,1
8,1061099,65,1,50000,0,0,4130020,1,1
8,1061100,65,1,50000,0,0,4130020,1,1
8,1061101,65,1,50000,0,0,4130020,1,1
8,1061102,65,1,50000,0,0,4130020,1,1
8,1060097,75,2,92000,0,0,4130020,1,2
8,1060098,75,2,92000,0,0,4130020,1,2
8,1060099,75,2,92000,0,0,4130020,1,2
8,1061104,75,2,92000,0,0,4130020,1,2
8,1061105,75,2,92000,0,0,4130020,1,2
8,1061106,75,2,92000,0,0,4130020,1,2
8,1060104,85,2,123000,0,0,4130020,1,2
8,1060105,85,2,123000,0,0,4130020,1,2
8,1060106,85,2,123000,0,0,4130020,1,2
8,1060107,85,2,123000,0,0,4130020,1,2
8,1061114,85,2,123000,0,0,4130020,1,2
8,1061115,85,2,123000,0,0,4130020,1,2
8,1061116,85,2,123000,0,0,4130020,1,2
8,1061117,85,2,123000,0,0,4130020,1,2
8,1050096,95,2,184000,0,0,4130021,1,2
8,1050097,95,2,184000,0,0,4130021,1,2
8,1050098,95,2,184000,0,0,4130021,1,2
8,1050099,95,2,184000,0,0,4130021,1,2
8,1051090,95,2,184000,0,0,4130021,1,2
8,1051091,95,2,184000,0,0,4130021,1,2
8,1051092,95,2,184000,0,0,4130021,1,2
8,1051093,95,2,184000,0,0,4130021,1,2
8,1052072,105,3,330000,0,0,4130021,1,3
8,1052163,115,3,396000,0,0,4130021,1,3
8,1052158,115,3,396000,0,0,4130021,1,3
8,1072128,45,1,28000,0,0,4130001,1,1
8,1072129,45,1,28000,0,0,4130001,1,1
8,1072130,45,1,28000,0,0,4130001,1,1
8,1072131,45,1,28000,0,0,4130001,1,1
8,1072150,55,1,36000,0,0,4130001,1,1
8,1072151,55,1,36000,0,0,4130001,1,1
8,1072152,55,1,39000,0,0,4130001,1,1
8,1072161,65,1,50000,0,0,4130001,1,1
8,1072162,65,1,50000,0,0,4130001,1,1
8,1072163,65,1,50000,0,0,4130001,1,1
8,1072172,75,2,84000,0,0,4130001,1,2
8,1072173,75,2,84000,0,0,4130001,1,2
8,1072174,75,2,84000,0,0,4130001,1,2
8,1072192,85,2,107000,0,0,4130001,1,2
8,1072193,85,2,107000,0,0,4130001,1,2
8,1072194,85,2,107000,0,0,4130001,1,2
8,1072195,85,2,107000,0,0,4130001,1,2
8,1072213,95,2,130000,0,0,4130001,1,2
8,1072214,95,2,130000,0,0,4130001,1,2
8,1072215,95,2,130000,0,0,4130001,1,2
8,1072216,95,2,130000,0,0,4130001,1,2
8,1072272,105,3,215000,0,0,4130001,1,3
8,1072364,115,3,248000,0,0,4130001,1,3
8,1072358,115,3,248000,0,0,4130001,1,3
8,1082065,45,1,47000,0,0,4130000,1,1
8,1082066,45,1,52000,0,0,4130000,1,1
8,1082067,45,1,50000,0,0,4130000,1,1
8,1082092,55,1,60000,0,0,4130000,1,1
8,1082093,55,1,66000,0,0,4130000,1,1
8,1082094,55,1,71000,0,0,4130000,1,1
8,1082095,65,1,82000,0,0,4130000,1,1
8,1082096,65,1,88000,0,0,4130000,1,1
8,1082097,65,1,93000,0,0,4130000,1,1
8,1082118,75,2,153000,0,0,4130000,1,2
8,1082119,75,2,157000,0,0,4130000,1,2
8,1082120,75,2,161000,0,0,4130000,1,2
8,1082142,85,2,165000,0,0,4130000,1,2
8,1082143,85,2,165000,0,0,4130000,1,2
8,1082144,85,2,165000,0,0,4130000,1,2
8,1082135,95,2,199000,0,0,4130000,1,2
8,1082136,95,2,203000,0,0,4130000,1,2
8,1082137,95,2,203000,0,0,4130000,1,2
8,1082138,95,2,207000,0,0,4130000,1,2
8,1082167,105,3,330000,0,0,4130000,1,3
8,1082242,115,3,363000,0,0,4130000,1,3
8,1082237,115,3,363000,0,0,4130000,1,3
8,1092059,115,3,385000,0,0,4130022,1,3
8,1332003,45,1,121000,0,0,4130014,1,1
8,1472018,45,1,55000,0,0,4130015,1,1
8,1472019,45,1,57000,0,0,4130015,1,1
8,1472020,45,1,57000,0,0,4130015,1,1
8,1472021,45,1,60000,0,0,4130015,1,1
8,1332016,45,1,121000,0,0,4130014,1,1
8,1332015,55,1,137000,0,0,4130014,1,1
8,1472022,55,1,137000,0,0,4130015,1,1
8,1472023,55,1,140000,0,0,4130015,1,1
8,1472024,55,1,140000,0,0,4130015,1,1
8,1472025,55,1,143000,0,0,4130015,1,1
8,1332017,55,1,137000,0,0,4130014,1,1
8,1332018,65,1,154000,0,0,4130014,1,1
8,1472026,65,1,165000,0,0,4130015,1,1
8,1472027,65,1,167000,0,0,4130015,1,1
8,1472028,65,1,167000,0,0,4130015,1,1
8,1472029,65,1,170000,0,0,4130015,1,1
8,1332019,65,1,154000,0,0,4130014,1,1
8,1472031,75,2,308000,0,0,4130015,1,2
8,1332022,75,2,238000,0,0,4130014,1,2
8,1332023,75,2,238000,0,0,4130014,1,2
8,1332027,85,2,261000,0,0,4130014,1,2
8,1472033,85,2,346000,0,0,4130015,1,2
8,1332026,85,2,261000,0,0,4130014,1,2
8,1332052,95,2,308000,0,0,4130014,1,2
8,1472053,95,2,392000,0,0,4130015,1,2
8,1332051,95,2,308000,0,0,4130014,1,2
8,1332050,105,3,495000,0,0,4130014,1,3
8,1472051,105,3,627000,0,0,4130015,1,3
8,1472052,105,3,627000,0,0,4130015,1,3
8,1332049,105,3,495000,0,0,4130014,1,3
8,1332075,115,3,550000,0,0,4130014,1,3
8,1332076,115,3,550000,0,0,4130014,1,3
8,1472071,115,3,693000,0,0,4130015,1,3
8,1332073,115,3,550000,0,0,4130014,1,3
8,1332074,115,3,561000,0,0,4130014,1,3
8,1472068,115,3,693000,0,0,4130015,1,3
16,1002631,45,1,22000,0,0,4130018,1,1
16,1002634,55,1,30000,0,0,4130018,1,1
16,1002637,65,1,47000,0,0,4130018,1,1
16,1002640,75,2,77000,0,0,4130018,1,2
16,1002643,85,2,88000,0,0,4130018,1,2
16,1002646,95,2,100000,0,0,4130018,1,2
16,1002649,105,3,165000,0,0,4130018,1,3
16,1002794,115,3,187000,0,0,4130018,1,3
16,1002780,115,3,187000,0,0,4130018,1,3
16,1052116,45,1,52000,0,0,4130021,1,1
16,1052119,55,1,55000,0,0,4130021,1,1
16,1052122,65,1,63000,0,0,4130021,1,1
16,1052125,75,2,138000,0,0,4130021,1,2
16,1052128,85,2,153000,0,0,4130021,1,2
16,1052131,95,2,184000,0,0,4130021,1,2
16,1052134,105,3,330000,0,0,4130021,1,3
16,1052164,115,3,396000,0,0,4130021,1,3
16,1052159,115,3,396000,0,0,4130021,1,3
16,1072303,45,1,28000,0,0,4130001,1,1
16,1072306,55,1,36000,0,0,4130001,1,1
16,1072309,65,1,50000,0,0,4130001,1,1
16,1072312,75,2,84000,0,0,4130001,1,2
16,1072315,85,2,107000,0,0,4130001,1,2
16,1072318,95,2,130000,0,0,4130001,1,2
16,1072321,105,3,198000,0,0,4130001,1,3
16,1072365,115,3,220000,0,0,4130001,1,3
16,1072359,115,3,220000,0,0,4130001,1,3
16,1082198,45,1,47000,0,0,4130000,1,1
16,1082201,55,1,60000,0,0,4130000,1,1
16,1082204,65,1,82000,0,0,4130000,1,1
16,1082207,75,2,153000,0,0,4130000,1,2
16,1082210,85,2,176000,0,0,4130000,1,2
16,1082213,95,2,203000,0,0,4130000,1,2
16,1082216,105,3,330000,0,0,4130000,1,3
16,1082243,115,3,369000,0,0,4130000,1,3
16,1082238,115,3,369000,0,0,4130000,1,3
16,1482007,45,1,71000,0,0,4130016,1,1
16,1492007,45,1,77000,0,0,4130017,1,1
16,1482008,55,1,132000,0,0,4130016,1,1
16,1492008,55,1,137000,0,0,4130017,1,1
16,1482009,65,1,165000,0,0,4130016,1,1
16,1492009,65,1,170000,0,0,4130017,1,1
16,1482010,75,2,269000,0,0,4130016,1,2
16,1492010,75,2,269000,0,0,4130017,1,2
16,1482011,85,2,300000,0,0,4130016,1,2
16,1492011,85,2,308000,0,0,4130017,1,2
16,1482012,95,2,338000,0,0,4130016,1,2
16,1492012,95,2,346000,0,0,4130017,1,2
16,1482013,105,3,561000,0,0,4130016,1,3
16,1492013,105,3,572000,0,0,4130017,1,3
16,1482024,115,3,616000,0,0,4130016,1,3
16,1492025,115,3,627000,0,0,4130017,1,3
16,1482023,115,3,616000,0,0,4130016,1,3
16,1492023,115,3,627000,0,0,4130017,1,3
